 begins_at open_price close_price high_price low_price
394 2017-03-17T00:00:00Z 44.51 44.51 44.51 44.51
395 2017-03-18T00:00:00Z 34.0 34.0 34.0 34.0
396 2017-03-19T00:00:00Z 42.31 42.31 42.31 42.31
397 2017-03-20T00:00:00Z 42.0 42.0 42.0 42.0
398 2017-03-21T00:00:00Z 42.5 42.5 42.5 42.5
399 2017-03-22T00:00:00Z 41.35 41.35 41.35 41.35
400 2017-03-23T00:00:00Z 43.14 43.14 43.14 43.14
401 2017-03-24T00:00:00Z 52.81 52.81 52.81 52.81
402 2017-03-25T00:00:00Z 50.32 50.32 50.32 50.32
403 2017-03-26T00:00:00Z 50.39 50.39 50.39 50.39
404 2017-03-27T00:00:00Z 48.81 48.81 48.81 48.81
405 2017-03-28T00:00:00Z 50.27 50.27 50.27 50.27
406 2017-03-29T00:00:00Z 53.32 53.32 53.32 53.32
407 2017-03-30T00:00:00Z 51.99 51.99 51.99 51.99
408 2017-03-31T00:00:00Z 49.07 49.07 49.07 49.07
409 2017-04-01T00:00:00Z 50.92 50.92 50.92 50.92
410 2017-04-02T00:00:00Z 48.61 48.61 48.61 48.61
411 2017-04-03T00:00:00Z 44.0 44.0 44.0 44.0
412 2017-04-04T00:00:00Z 44.59 44.59 44.59 44.59
413 2017-04-05T00:00:00Z 45.38 45.38 45.38 45.38
414 2017-04-06T00:00:00Z 43.48 43.48 43.48 43.48
415 2017-04-07T00:00:00Z 42.42 42.42 42.42 42.42
416 2017-04-08T00:00:00Z 44.85 44.85 44.85 44.85
417 2017-04-09T00:00:00Z 43.87 43.87 43.87 43.87
418 2017-04-10T00:00:00Z 43.92 43.92 43.92 43.92
419 2017-04-11T00:00:00Z 43.87 43.87 43.87 43.87
